原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,财政,1.0,,,
,设施,1.0,,,
,装备,1.0,,,
,良种,1.0,,,
,良法,1.0,,,
,能力,1.0,,,
,肥料,1.0,,,
,经营,1.0,,,
,示范,1.0,,,
,研发,1.0,,,
,生态环境,1.0,,,
,生态农业,1.0,,,
,生态,1.0,,,
,法规,1.0,,,
,民间,1.0,,,
,权益,1.0,,,
,服务,1.0,,,
,方面,1.0,,,
,教育,1.0,,,
,政策性,1.0,,,
,改善,1.0,,,
,收入,1.0,,,
,支撑,1.0,,,
,提高,1.0,,,
,提供,1.0,,,
,投入品,1.0,,,
,手段,1.0,,,
,强农,1.0,,,
,建设,1.0,,,
,建立健全,1.0,,,
,建立,1.0,,,
,巩固,1.0,,,
,工商,1.0,,,
,工业,1.0,,,
,导向,1.0,,,
,实用,1.0,,,
,多种,1.0,,,
,增加,1.0,,,
,基础设施,1.0,,,
,培训,1.0,,,
,合作,1.0,,,
,各级,1.0,,,
,参与,1.0,,,
,加快,1.0,,,
,加强,1.0,,,
,办法,1.0,,,
,制定,1.0,,,
,切实,1.0,,,
,农药,1.0,,,
,农用,1.0,,,
,农民,1.0,,,
,农村,1.0,,,
,农机具,1.0,,,
,农惠农,1.0,,,
,农业产业,1.0,,,
,公共,1.0,,,
,先进,1.0,,,
,充分发挥,1.0,,,
,信息,1.0,,,
,促农,1.0,,,
,供给,1.0,,,
,作用,1.0,,,
,体系,1.0,,,
,体制,1.0,,,
,低毒,1.0,,,
,价廉,1.0,,,
,以工,1.0,,,
,以城带,1.0,,,
,产品,1.0,,,
,产业,1.0,,,
,主体,1.0,,,
,,,,,
加强对经济、科技、法律、哲学、历史、文学等各领域的涉猎，登高望远，洞察规律。从而不断充实自己、完善自己，丰厚思想底蕴，切实增强自身的政治素质、战略素质和科学文化素质，努力提高领导科学发展能力、驾驭复杂局面能力、协调利益关系能力和务实创新能力。,能力,3.0,能力,能力,科技
,自己,2.0,登高望远,登高望远,发展
,科学,2.0,政治素质,政治素质,经济
,驾驭,1.0,科学,科学,加强
,领导,1.0,文化素质,文化素质,科学
,领域,1.0,底蕴,底蕴,领域
,规律,1.0,涉猎,涉猎,战略
,自身,1.0,洞察,洞察,能力
,经济,1.0,切实增强,切实增强,不断
,素质,1.0,努力提高,努力提高,创新能力
,科技,1.0,务实,务实,完善
,登高望远,1.0,驾驭,驾驭,领导
,涉猎,1.0,创新能力,创新能力,自己
,洞察,1.0,丰厚,丰厚,规律
,法律,1.0,充实,充实,素质
,文学,1.0,,,
,文化素质,1.0,,,
,政治素质,1.0,,,
,战略,1.0,,,
,思想,1.0,,,
,底蕴,1.0,,,
,局面,1.0,,,
,完善,1.0,,,
,复杂,1.0,,,
,哲学,1.0,,,
,发展,1.0,,,
,历史,1.0,,,
,协调,1.0,,,
,努力提高,1.0,,,
,务实,1.0,,,
,加强,1.0,,,
,利益,1.0,,,
,创新能力,1.0,,,
,切实增强,1.0,,,
,关系,1.0,,,
,充实,1.0,,,
,从而,1.0,,,
,丰厚,1.0,,,
,不断,1.0,,,
,,,,,
我们要站在新的历史起点上，科学分析我国全面参与经济全球化的新机遇新挑战，深刻把握我国发展面临的新课题新矛盾，加快转变经济发展方式，走中国特色新型工业化道路，坚持创新驱动、坚持城乡统筹、坚持节约资源和保护环境、坚持内外协调、坚持改善民生，促进经济增长由主要依靠投资、出口拉动向依靠消费、投资、出口协调拉动转变，由主要依靠第二产业带动向依靠第一、第二、第三产业协同带动转变，由主要依靠增加物质资源消耗向主要依靠科技进步、劳动者素质提高、管理创新转变。,依靠,6.0,依靠,依靠,创新
,坚持,5.0,坚持,坚持,发展
,转变,4.0,转变,转变,经济
,主要,4.0,主要,主要,加快
,经济,3.0,拉动,拉动,我国
,拉动,2.0,协调,协调,我们
,投资,2.0,带动,带动,中国
,我国,2.0,创新,创新,坚持
,带动,2.0,节约资源,节约资源,提高
,发展,2.0,出口,出口,资源
,协调,2.0,科学分析,科学分析,促进
,创新,2.0,经济,经济,全面
,出口,2.0,新机遇,新机遇,驱动
,驱动,1.0,第二产业,第二产业,第一
,面临,1.0,我国,我国,管理
,道路,1.0,,,
,起点,1.0,,,
,资源,1.0,,,
,课题,1.0,,,
,节约资源,1.0,,,
,统筹,1.0,,,
,素质,1.0,,,
,管理,1.0,,,
,第二产业,1.0,,,
,第二,1.0,,,
,第三产业,1.0,,,
,第一,1.0,,,
,科技进步,1.0,,,
,科学分析,1.0,,,
,矛盾,1.0,,,
,特色,1.0,,,
,物质,1.0,,,
,深刻,1.0,,,
,消费,1.0,,,
,消耗,1.0,,,
,民生,1.0,,,
,方式,1.0,,,
,新机遇,1.0,,,
,新型,1.0,,,
,改善,1.0,,,
,提高,1.0,,,
,挑战,1.0,,,
,把握,1.0,,,
,我们,1.0,,,
,工业化,1.0,,,
,增长,1.0,,,
,增加,1.0,,,
,城乡,1.0,,,
,参与,1.0,,,
,历史,1.0,,,
,协同,1.0,,,
,劳动者,1.0,,,
,加快,1.0,,,
,内外,1.0,,,
,全面,1.0,,,
,全球化,1.0,,,
,保护环境,1.0,,,
,促进,1.0,,,
,中国,1.0,,,
,,,,,
希望两国企业界发扬创新精神，不断探索高新技术、职业教育、环境治理等新的合作领域，努力发展商会、行业组织、中小企业等新的合作渠道，积极探讨风险创业投资等新的合作模式，形成双边经贸合作发展和两国产业结构升级相互促进的良好局面。,合作,3.0,合作,合作,创新
,发展,2.0,环境治理,环境治理,发展
,高新技术,1.0,相互促进,相互促进,合作
,风险,1.0,企业界,企业界,领域
,领域,1.0,经贸合作,经贸合作,形成
,行业,1.0,创业投资,创业投资,不断
,良好,1.0,商会,商会,积极
,职业,1.0,发扬,发扬,精神
,经贸合作,1.0,双边,双边,努力
,组织,1.0,高新技术,高新技术,组织
,精神,1.0,产业结构,产业结构,希望
,积极,1.0,发展,发展,探索
,相互促进,1.0,探讨,探讨,模式
,环境治理,1.0,探索,探索,教育
,渠道,1.0,两国,两国,高新技术
,模式,1.0,,,
,教育,1.0,,,
,探讨,1.0,,,
,探索,1.0,,,
,形成,1.0,,,
,希望,1.0,,,
,局面,1.0,,,
,商会,1.0,,,
,发扬,1.0,,,
,双边,1.0,,,
,升级,1.0,,,
,努力,1.0,,,
,创新,1.0,,,
,创业投资,1.0,,,
,企业界,1.0,,,
,产业结构,1.0,,,
,中小企业,1.0,,,
,两国,1.0,,,
,不断,1.0,,,
,,,,,
中国将大力推进能源领域的科技进步和创新，增强自主创新能力，突破能源发展技术瓶颈，开创能源开发利用新途径，增强发展后劲。,能源,2.0,能源,能源,创新
,增强,2.0,增强,增强,发展
,发展,2.0,能源开发,能源开发,技术
,领域,1.0,新途径,新途径,中国
,自主,1.0,科技进步,科技进步,领域
,能源开发,1.0,后劲,后劲,自主
,突破,1.0,创新能力,创新能力,推进
,科技进步,1.0,瓶颈,瓶颈,突破
,瓶颈,1.0,开创,开创,创新能力
,新途径,1.0,发展,发展,增强
,推进,1.0,大力,大力,大力
,技术,1.0,自主,自主,能源
,开创,1.0,创新,创新,科技进步
,大力,1.0,推进,推进,利用
,后劲,1.0,突破,突破,瓶颈
,利用,1.0,,,
,创新能力,1.0,,,
,创新,1.0,,,
,中国,1.0,,,
,,,,,
新科技革命及其带来的重大科技发现发明和广泛应用，推动世界范围内生产力、生产方式、生活方式和经济社会发生了前所未有的深刻变化。所有这些，引起全球经济格局、利益格局和安全格局发生了前所未有的重大变化。与时代、实践和科技的发展相联系，从20世纪70年代后期开始，在世界范围内兴起了以增强综合国力为中心目标的竞争浪潮，这个浪潮涉及国家之广泛、涉及领域之全面、持续时间之长久，都具有标志性的时代意义。,科技,3.0,格局,格局,科技
,格局,3.0,科技,科技,发展
,重大,2.0,浪潮,浪潮,经济
,范围,2.0,前所未有,前所未有,国家
,涉及,2.0,20,20,推动
,浪潮,2.0,70,70,领域
,时代,2.0,涉及,涉及,世界
,变化,2.0,时代,时代,重大
,发生,2.0,重大,重大,全球
,前所未有,2.0,范围,范围,具有
,世界,2.0,综合国力,综合国力,全面
,领域,1.0,变化,变化,增强
,革命,1.0,标志性,标志性,革命
,长久,1.0,世界,世界,安全
,这些,1.0,发生,发生,经济社会
,这个,1.0,,,
,联系,1.0,,,
,综合国力,1.0,,,
,经济社会,1.0,,,
,经济,1.0,,,
,竞争,1.0,,,
,目标,1.0,,,
,生活,1.0,,,
,生产方式,1.0,,,
,生产力,1.0,,,
,深刻,1.0,,,
,标志性,1.0,,,
,方式,1.0,,,
,推动,1.0,,,
,持续时间,1.0,,,
,所有,1.0,,,
,意义,1.0,,,
,引起,1.0,,,
,开始,1.0,,,
,广泛应用,1.0,,,
,广泛,1.0,,,
,年代,1.0,,,
,带来,1.0,,,
,实践,1.0,,,
,安全,1.0,,,
,增强,1.0,,,
,国家,1.0,,,
,后期,1.0,,,
,发现,1.0,,,
,发明,1.0,,,
,发展,1.0,,,
,及其,1.0,,,
,利益,1.0,,,
,具有,1.0,,,
,兴起,1.0,,,
,全面,1.0,,,
,全球,1.0,,,
,中心,1.0,,,
,世纪,1.0,,,
,70,1.0,,,
,20,1.0,,,
,,,,,
科学判断和全面把握国际形势的发展变化，正确应对世界多极化和经济全球化以及科技进步的发展趋势，妥善处理影响世界和平与发展的各种复杂和不确定因素，抓住和用好重要战略机遇期，在日益激烈的综合国力竞争中又好又快地发展自己，在风云变幻的国际环境中建设和发展中国特色社会主义，这是我们党在改革开放历史新时期长期面对的重大课题。,发展,4.0,发展,发展,发展
,世界,2.0,机遇期,机遇期,建设
,风云变幻,1.0,多极化,多极化,经济
,面对,1.0,风云变幻,风云变幻,我们
,长期,1.0,综合国力,综合国力,科学
,重要,1.0,科技进步,科技进步,中国
,重大,1.0,妥善处理,妥善处理,世界
,这是,1.0,国际形势,国际形势,战略
,课题,1.0,世界,世界,国际
,自己,1.0,全球化,全球化,重要
,综合国力,1.0,发展趋势,发展趋势,重大
,经济,1.0,改革开放,改革开放,全面
,竞争,1.0,课题,课题,环境
,科技进步,1.0,和平,和平,社会主义
,科学,1.0,抓住,抓住,把握
,社会主义,1.0,,,
,确定,1.0,,,
,环境,1.0,,,
,特色,1.0,,,
,激烈,1.0,,,
,正确,1.0,,,
,机遇期,1.0,,,
,时期,1.0,,,
,日益,1.0,,,
,改革开放,1.0,,,
,抓住,1.0,,,
,把握,1.0,,,
,战略,1.0,,,
,我们,1.0,,,
,影响,1.0,,,
,建设,1.0,,,
,应对,1.0,,,
,妥善处理,1.0,,,
,多极化,1.0,,,
,复杂,1.0,,,
,国际形势,1.0,,,
,国际,1.0,,,
,因素,1.0,,,
,和平,1.0,,,
,各种,1.0,,,
,变化,1.0,,,
,发展趋势,1.0,,,
,历史,1.0,,,
,判断,1.0,,,
,全面,1.0,,,
,全球化,1.0,,,
,以及,1.0,,,
,中国,1.0,,,
,,,,,
工人阶级在夺取全面建设小康社会新胜利中发挥主力军作用，就要坚持走中国特色自主创新道路，在加快建立以企业为主体、市场为导向、产学研相结合的技术创新体系，引导和支持创新要素向企业集聚，促进科技成果向现实生产力转化方面贡献智慧和力量。要在广大职工群众中营造浓厚的学习探索风气、革新创造风气、求真务实风气，使创新智慧竞相迸发、创新能量充分释放、创新成果大量涌现。要在创新实践中全面提升职工队伍整体素质，培养更多掌握新知识、新技能、新本领的知识型工人和一线创新人才，为建设创新型国家和创新型企业充分施展才华。,创新,7.0,创新,创新,创新
,风气,3.0,风气,风气,建设
,企业,3.0,创新型,创新型,国家
,智慧,2.0,智慧,智慧,加快
,建设,2.0,知识型,知识型,中国
,创新型,2.0,施展才华,施展才华,人才
,全面,2.0,新技能,新技能,企业
,充分,2.0,企业,企业,自主
,革新,1.0,职工队伍,职工队伍,体系
,集聚,1.0,充分,充分,坚持
,释放,1.0,求真务实,求真务实,发挥
,道路,1.0,广大职工,广大职工,提升
,迸发,1.0,全面,全面,促进
,转化,1.0,整体素质,整体素质,作用
,贡献,1.0,产学研,产学研,支持
,要素,1.0,,,
,营造,1.0,,,
,自主,1.0,,,
,能量,1.0,,,
,胜利,1.0,,,
,职工队伍,1.0,,,
,群众,1.0,,,
,竞相,1.0,,,
,科技成果,1.0,,,
,知识型,1.0,,,
,知识,1.0,,,
,相结合,1.0,,,
,生产力,1.0,,,
,现实,1.0,,,
,特色,1.0,,,
,涌现,1.0,,,
,浓厚,1.0,,,
,求真务实,1.0,,,
,本领,1.0,,,
,施展才华,1.0,,,
,方面,1.0,,,
,新技能,1.0,,,
,整体素质,1.0,,,
,支持,1.0,,,
,提升,1.0,,,
,探索,1.0,,,
,掌握,1.0,,,
,技术创新,1.0,,,
,成果,1.0,,,
,引导,1.0,,,
,建立,1.0,,,
,广大职工,1.0,,,
,市场,1.0,,,
,工人阶级,1.0,,,
,工人,1.0,,,
,就要,1.0,,,
,小康社会,1.0,,,
,导向,1.0,,,
,实践,1.0,,,
,学习,1.0,,,
,夺取,1.0,,,
,大量,1.0,,,
,培养,1.0,,,
,坚持,1.0,,,
,国家,1.0,,,
,发挥,1.0,,,
,加快,1.0,,,
,力量,1.0,,,
,创造,1.0,,,
,促进,1.0,,,
,作用,1.0,,,
,体系,1.0,,,
,人才,1.0,,,
,产学研,1.0,,,
,主力军,1.0,,,
,主体,1.0,,,
,中国,1.0,,,
,一线,1.0,,,
,,,,,
要继续全心全意为职工群众服务，通过加强思想教育和技能培训，不断提高职工队伍思想道德素质和科学文化素质，努力建设学习型、知识型、创新型职工队伍。,职工队伍,2.0,职工队伍,职工队伍,建设
,思想,2.0,知识型,知识型,加强
,道德素质,1.0,职工群众,职工群众,科学
,通过,1.0,道德素质,道德素质,提高
,职工群众,1.0,思想,思想,不断
,继续,1.0,文化素质,文化素质,努力
,科学,1.0,学习型,学习型,服务
,知识型,1.0,全心全意,全心全意,创新型
,服务,1.0,创新型,创新型,继续
,文化素质,1.0,技能,技能,教育
,教育,1.0,培训,培训,通过
,提高,1.0,努力,努力,思想
,技能,1.0,教育,教育,文化素质
,建设,1.0,科学,科学,职工队伍
,学习型,1.0,加强,加强,培训
,培训,1.0,,,
,努力,1.0,,,
,加强,1.0,,,
,创新型,1.0,,,
,全心全意,1.0,,,
,不断,1.0,,,
,,,,,
在推进能源领域战略合作的同时，双方还可以挖掘农业、基础设施建设、高技术等重点领域的合作潜力，落实农业基础设施建设、农业科研、农作物种植等合作项目，推动住房、铁路、通信、电力等大型合作项目取得新进展。希望两国企业界发扬创新精神，努力增加人才培训、技术转让等新的合作途径，不断拓宽汽车、家电、手机生产项目和科贸园区建设等新的合作领域，培育双边经贸关系新的增长点，形成两国经贸合作发展和两国产业结构升级相互促进的良好局面，为两国人民创造更多实实在在的利益,合作,4.0,合作,合作,创新
,领域,3.0,合作项目,合作项目,发展
,建设,3.0,领域,领域,建设
,基础设施,2.0,建设,建设,推动
,合作项目,2.0,基础设施,基础设施,合作
,农业,2.0,科贸,科贸,领域
,高技术,1.0,农业科研,农业科研,人才
,项目,1.0,农业,农业,战略
,铁路,1.0,相互促进,相互促进,推进
,重点,1.0,两国人民,两国人民,农业
,通信,1.0,经贸关系,经贸关系,形成
,途径,1.0,企业界,企业界,不断
,落实,1.0,经贸合作,经贸合作,精神
,良好,1.0,新进展,新进展,努力
,能源,1.0,技术转让,技术转让,取得
,经贸合作,1.0,,,
,经贸关系,1.0,,,
,精神,1.0,,,
,科贸,1.0,,,
,种植,1.0,,,
,相互促进,1.0,,,
,电力,1.0,,,
,生产,1.0,,,
,潜力,1.0,,,
,汽车,1.0,,,
,新进展,1.0,,,
,推进,1.0,,,
,推动,1.0,,,
,挖掘,1.0,,,
,拓宽,1.0,,,
,技术转让,1.0,,,
,手机,1.0,,,
,战略,1.0,,,
,形成,1.0,,,
,希望,1.0,,,
,局面,1.0,,,
,家电,1.0,,,
,实实在在,1.0,,,
,大型,1.0,,,
,增长点,1.0,,,
,增加,1.0,,,
,培训,1.0,,,
,培育,1.0,,,
,园区,1.0,,,
,同时,1.0,,,
,可以,1.0,,,
,取得,1.0,,,
,发扬,1.0,,,
,发展,1.0,,,
,双边,1.0,,,
,双方,1.0,,,
,升级,1.0,,,
,努力,1.0,,,
,利益,1.0,,,
,创造,1.0,,,
,创新,1.0,,,
,农作物,1.0,,,
,农业科研,1.0,,,
,住房,1.0,,,
,企业界,1.0,,,
,人才,1.0,,,
,产业结构,1.0,,,
,两国人民,1.0,,,
,两国,1.0,,,
,不断,1.0,,,
,,,,,
我国独立的比较完整的工业体系和国民经济体系的形成，辽阔内地和民族地区一大批新的工业基地的开辟，关系国计民生的重点工程的建设，追赶世界先进水平的科学技术的突破，教育卫生体育事业的兴旺，文化艺术事业的繁荣，国家“一穷二白”面貌的改变，无不凝结着我国工人阶级和劳动群众辛勤劳动的汗水、创新创造的智慧。,我国,2.0,一穷二白,一穷二白,创新
,面貌,1.0,体育事业,体育事业,建设
,重点,1.0,辛勤劳动,辛勤劳动,国家
,追赶,1.0,我国,我国,我国
,辽阔,1.0,国计民生,国计民生,世界
,辛勤劳动,1.0,工业体系,工业体系,体系
,艺术,1.0,兴旺,兴旺,突破
,群众,1.0,凝结,凝结,形成
,繁荣,1.0,汗水,汗水,科学技术
,突破,1.0,辽阔,辽阔,水平
,科学技术,1.0,工人阶级,工人阶级,创造
,独立,1.0,一大批,一大批,先进
,汗水,1.0,面貌,面貌,重点
,水平,1.0,追赶,追赶,智慧
,民族,1.0,无不,无不,工程
,比较,1.0,,,
,智慧,1.0,,,
,无不,1.0,,,
,文化,1.0,,,
,教育,1.0,,,
,改变,1.0,,,
,形成,1.0,,,
,开辟,1.0,,,
,建设,1.0,,,
,工程,1.0,,,
,工人阶级,1.0,,,
,工业体系,1.0,,,
,工业,1.0,,,
,完整,1.0,,,
,基地,1.0,,,
,地区,1.0,,,
,国计民生,1.0,,,
,国民经济,1.0,,,
,国家,1.0,,,
,卫生,1.0,,,
,劳动,1.0,,,
,创造,1.0,,,
,创新,1.0,,,
,凝结,1.0,,,
,内地,1.0,,,
,兴旺,1.0,,,
,关系,1.0,,,
,先进,1.0,,,
,体育事业,1.0,,,
,体系,1.0,,,
,事业,1.0,,,
,世界,1.0,,,
,一穷二白,1.0,,,
,一大批,1.0,,,
,,,,,
要注重提高职工群众思想道德水平和科学文化水平。坚持在广大职工中深入开展社会主义核心价值体系教育，特别是要引导广大职工牢固树立中国特色社会主义共同理想和实现中华民族伟大复兴的坚定信念。引导职工进一步增强爱岗敬业和岗位成才意识，主动适应科学技术日新月异的新形势，自觉学习、刻苦学习、终身学习，努力掌握新知识、锻造新技能、增长新本领，加快职工队伍知识化进程。我国要建成创新型国家，在科技前沿必须有一大批具有原始创新能力和世界一流水平的高科技人才，在生产一线必须有一大批高技能人才。,水平,3.0,广大职工,广大职工,国家
,学习,3.0,学习,学习,加快
,社会主义,2.0,一大批,一大批,我国
,必须,2.0,水平,水平,科学
,引导,2.0,科技前沿,科技前沿,中国
,广大职工,2.0,引导,引导,人才
,人才,2.0,人才,人才,世界
,一大批,2.0,职工群众,职工群众,实现
,高科技,1.0,新技能,新技能,坚持
,高技能,1.0,社会主义,社会主义,提高
,锻造,1.0,共同理想,共同理想,科学技术
,适应,1.0,职工队伍,职工队伍,创新能力
,进程,1.0,高技能,高技能,具有
,进一步,1.0,坚定信念,坚定信念,水平
,自觉,1.0,知识化,知识化,必须
,职工队伍,1.0,,,
,职工群众,1.0,,,
,职工,1.0,,,
,终身,1.0,,,
,科技前沿,1.0,,,
,科学技术,1.0,,,
,科学,1.0,,,
,知识化,1.0,,,
,知识,1.0,,,
,生产,1.0,,,
,特色,1.0,,,
,特别,1.0,,,
,牢固,1.0,,,
,爱岗敬业,1.0,,,
,深入开展,1.0,,,
,注重,1.0,,,
,核心,1.0,,,
,树立,1.0,,,
,本领,1.0,,,
,日新月异,1.0,,,
,新技能,1.0,,,
,文化,1.0,,,
,教育,1.0,,,
,提高,1.0,,,
,掌握,1.0,,,
,我国,1.0,,,
,成才,1.0,,,
,意识,1.0,,,
,思想道德,1.0,,,
,形势,1.0,,,
,建成,1.0,,,
,岗位,1.0,,,
,实现,1.0,,,
,复兴,1.0,,,
,增长,1.0,,,
,增强,1.0,,,
,坚持,1.0,,,
